date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:08:02	77186/77186	---M--	200	added ('OK')	text/html	etag:%228072e36f542521af3749a4f187a2e810%22	https://luma.humatheme.com/Demos/App_Layout/edit-account-profile.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/edit-account-profile.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:04	75152/75152	---M--	200	added ('OK')	text/html	etag:%226e07a3636f395e6e2b1e584bc418c4fc%22	https://luma.humatheme.com/Demos/App_Layout/edit-account-password.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/edit-account-password.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:04	77103/77103	---M--	200	added ('OK')	text/html	etag:%2263a4aa2935e70fdd3242a552f424aba1%22	https://luma.humatheme.com/Demos/App_Layout/edit-account-notifications.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/edit-account-notifications.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:05	76776/76776	---M--	200	added ('OK')	text/html	etag:%22b1648afc6cee78e31392bf1c9b9bc16c%22	https://luma.humatheme.com/Demos/App_Layout/billing.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/billing.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:05	78753/78753	---M--	200	added ('OK')	text/html	etag:%22d5b0592730d09f9bc4a01da3010600da%22	https://luma.humatheme.com/Demos/App_Layout/billing-upgrade.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/billing-upgrade.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:07	81564/81564	---M--	200	added ('OK')	text/html	etag:%22e8fb8dee0761de7403504881ef345072%22	https://luma.humatheme.com/Demos/App_Layout/billing-payment.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/billing-payment.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:09	80528/80528	---M--	200	added ('OK')	text/html	etag:%2274140a9bf370b8eedce987646cfdcf66%22	https://luma.humatheme.com/Demos/App_Layout/billing-history.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/billing-history.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:09	77698/77698	---M--	200	added ('OK')	text/html	etag:%229b30f82a96d9a5fee3912e5818978526%22	https://luma.humatheme.com/Demos/App_Layout/billing-invoice.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/billing-invoice.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:10	97963/97963	---M--	200	added ('OK')	text/html	etag:%2257f237831ce89fc44c7b8502776ac7ba%22	https://luma.humatheme.com/Demos/App_Layout/ui-buttons.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-buttons.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:11	90886/90886	---M--	200	added ('OK')	text/html	etag:%222b2ba3fc1a4e4bada32d5816f35176c5%22	https://luma.humatheme.com/Demos/App_Layout/ui-avatars.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-avatars.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:12	120248/120248	---M--	200	added ('OK')	text/html	etag:%220821602161fd89218b536f9bac2c8396%22	https://luma.humatheme.com/Demos/App_Layout/ui-forms.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-forms.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:13	76290/76290	---M--	200	added ('OK')	text/html	etag:%2261b6da3e6053ee294a52c10332c2f0d8%22	https://luma.humatheme.com/Demos/App_Layout/ui-loaders.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-loaders.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:14	262051/262051	---M--	200	added ('OK')	text/html	etag:%22d192e3779c1091f0267063ff93c1f490%22	https://luma.humatheme.com/Demos/App_Layout/ui-tables.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-tables.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:15	191469/191469	---M--	200	added ('OK')	text/html	etag:%2284dfcc27fdceae48a0df770f658b97d1%22	https://luma.humatheme.com/Demos/App_Layout/ui-cards.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-cards.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:16	73642/73642	---M--	200	added ('OK')	text/html	etag:%22602899ca7459a44ef42282b57cc3a128%22	https://luma.humatheme.com/Demos/App_Layout/ui-icons.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-icons.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:17	82997/82997	---M--	200	added ('OK')	text/html	etag:%2244a3489e26130c47968ba19e54cb90cf%22	https://luma.humatheme.com/Demos/App_Layout/ui-tabs.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-tabs.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:18	88571/88571	---M--	200	added ('OK')	text/html	etag:%22e5ff177048db28272c06fb95d8e893ab%22	https://luma.humatheme.com/Demos/App_Layout/ui-alerts.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-alerts.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:19	76634/76634	---M--	200	added ('OK')	text/html	etag:%22c3fa8dbe3cdd294d5ee02addbb2f59cf%22	https://luma.humatheme.com/Demos/App_Layout/ui-badges.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-badges.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:20	82464/82464	---M--	200	added ('OK')	text/html	etag:%2236b127310742695cbd14532824080387%22	https://luma.humatheme.com/Demos/App_Layout/ui-progress.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-progress.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:21	80496/80496	---M--	200	added ('OK')	text/html	etag:%22fa40ea0a95e464375e8164a59e6c0eaf%22	https://luma.humatheme.com/Demos/App_Layout/ui-pagination.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-pagination.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:22	87551/87551	---M--	200	added ('OK')	text/html	etag:%22b1c66626cf0fa7ffe62ac3fa794fc541%22	https://luma.humatheme.com/Demos/App_Layout/ui-plugin-charts.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-plugin-charts.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:23	78734/78734	---M--	200	added ('OK')	text/html	etag:%225b3a7665c8099b1091f16a1923a0cd5b%22	https://luma.humatheme.com/Demos/App_Layout/ui-plugin-flatpickr.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-plugin-flatpickr.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:24	77568/77568	---M--	200	added ('OK')	text/html	etag:%223187840a1b088733649dff5a6fcdb584%22	https://luma.humatheme.com/Demos/App_Layout/ui-plugin-daterangepicker.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-plugin-daterangepicker.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:25	99970/99970	---M--	200	added ('OK')	text/html	etag:%221e274c00ee9d30880dc41ebd8c075f76%22	https://luma.humatheme.com/Demos/App_Layout/ui-plugin-dragula.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-plugin-dragula.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:26	77912/77912	---M--	200	added ('OK')	text/html	etag:%2235bb94edc22160f5024f203fe122379b%22	https://luma.humatheme.com/Demos/App_Layout/ui-plugin-dropzone.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-plugin-dropzone.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:27	84866/84866	---M--	200	added ('OK')	text/html	etag:%226a8f7bb3bc1a5147f4bdc726d1432303%22	https://luma.humatheme.com/Demos/App_Layout/ui-plugin-range-sliders.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-plugin-range-sliders.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:28	75564/75564	---M--	200	added ('OK')	text/html	etag:%222749dac8715f7ff350ce3cf64bb8cfe1%22	https://luma.humatheme.com/Demos/App_Layout/ui-plugin-quill.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-plugin-quill.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:29	78114/78114	---M--	200	added ('OK')	text/html	etag:%22d129c54f3bda08a47c3e3aa1aa963df4%22	https://luma.humatheme.com/Demos/App_Layout/ui-plugin-select2.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-plugin-select2.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:30	75953/75953	---M--	200	added ('OK')	text/html	etag:%226f099621a6dedfc485378c7f7bd26f09%22	https://luma.humatheme.com/Demos/App_Layout/ui-plugin-nestable.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-plugin-nestable.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:31	86432/86432	---M--	200	added ('OK')	text/html	etag:%2248d33c06c9e3b44b14bb0b1c31b0db68%22	https://luma.humatheme.com/Demos/App_Layout/ui-plugin-fancytree.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-plugin-fancytree.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:32	83701/83701	---M--	200	added ('OK')	text/html	etag:%22e7f534817d85546a44a60d2f8b80c6db%22	https://luma.humatheme.com/Demos/App_Layout/ui-plugin-maps-vector.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-plugin-maps-vector.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:33	87414/87414	---M--	200	added ('OK')	text/html	etag:%22d77a63c8524f4ede5fdefb70371dcefe%22	https://luma.humatheme.com/Demos/App_Layout/ui-plugin-sweet-alert.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-plugin-sweet-alert.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:34	80998/80998	---M--	200	added ('OK')	text/html	etag:%2228b6c2340a6eb9c42fac934e22574db0%22	https://luma.humatheme.com/Demos/App_Layout/ui-plugin-toastr.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/ui-plugin-toastr.html	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:35	21233/21233	---M--	200	added ('OK')	application/javascript	etag:%221022eaf388cc780bcfeb6456157adb7d%22	https://luma.humatheme.com/public/vendor/popper.min.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/vendor/popper.min.js	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:36	89476/89476	---M--	200	added ('OK')	application/javascript	etag:%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://luma.humatheme.com/public/vendor/jquery.min.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/vendor/jquery.min.js	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:37	63240/63240	---M--	200	added ('OK')	application/javascript	etag:%22f20fa8b102f205141295cdefd6ffe449%22	https://luma.humatheme.com/public/vendor/bootstrap.min.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/vendor/bootstrap.min.js	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:38	19461/19461	---M--	200	added ('OK')	application/javascript	etag:%224707a5fde2e52a52c114cdad148fcb39%22	https://luma.humatheme.com/public/vendor/perfect-scrollbar.min.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/vendor/perfect-scrollbar.min.js	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:38	42563/42563	---M--	200	added ('OK')	application/javascript	etag:%22617b60d063e4122ed3b894b88456d37f%22	https://luma.humatheme.com/public/vendor/dom-factory.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/vendor/dom-factory.js	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:40	71288/71288	---M--	200	added ('OK')	application/javascript	etag:%2285c34d4c0beb8935afb7f28af7dae3f6%22	https://luma.humatheme.com/public/vendor/material-design-kit.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/vendor/material-design-kit.js	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:40	22485/22485	---M--	200	added ('OK')	application/javascript	etag:%22d4e19ac59a39ad41103457c2cfcb19ba%22	https://luma.humatheme.com/public/js/app.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/js/app.js	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:41	1106/1106	---M--	200	added ('OK')	application/javascript	etag:%223f1e918db4ecf9a9467f1b966343eda0%22	https://luma.humatheme.com/public/js/preloader.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/js/preloader.js	(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:43	51/51	---MCZ	200	added ('OK')	text/plain	date:Sat,%2010%20Aug%202024%2013:08:42%20GMT	https://fonts.googleapis.com/robots.txt		(from https://luma.humatheme.com/Demos/App_Layout/index.html)
16:08:43	19202/19202	---M--	200	added ('OK')	image/png	etag:%2240f77525bc7272155abee5e4fa0f8dbe%22	https://luma.humatheme.com/public/images/paths/mailchimp_430x168.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/mailchimp_430x168.png	(from https://luma.humatheme.com/Demos/App_Layout/courses.html)
16:08:44	10030/10030	---M--	200	added ('OK')	image/png	etag:%22918916ad99ccf51c17ed15a2abec2452%22	https://luma.humatheme.com/public/images/paths/xd_430x168.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/xd_430x168.png	(from https://luma.humatheme.com/Demos/App_Layout/courses.html)
16:08:45	2972/2972	---M--	200	added ('OK')	image/png	etag:%228d7723b69fbfe8c1373204dd5260485c%22	https://luma.humatheme.com/public/images/paths/xd_40x40@2x.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/xd_40x40@2x.png	(from https://luma.humatheme.com/Demos/App_Layout/courses.html)
16:08:46	3246/3246	---M--	200	added ('OK')	image/png	etag:%224d3647db611212ae3bb145c4eb7abb7a%22	https://luma.humatheme.com/public/images/paths/invision_40x40@2x.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/invision_40x40@2x.png	(from https://luma.humatheme.com/Demos/App_Layout/courses.html)
16:08:47	11403/11403	---M--	200	added ('OK')	image/png	etag:%229e80bf2be82cd8d0e1a3e7b9a704edc3%22	https://luma.humatheme.com/public/images/paths/craft_430x168.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/craft_430x168.png	(from https://luma.humatheme.com/Demos/App_Layout/courses.html)
16:08:48	4488/4488	---M--	200	added ('OK')	image/png	etag:%22487ffbd6f4c9d0de6777db19eaab9f92%22	https://luma.humatheme.com/public/images/paths/craft_40x40@2x.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/craft_40x40@2x.png	(from https://luma.humatheme.com/Demos/App_Layout/courses.html)
16:08:50	75135/75135	---M--	200	added ('OK')	image/png	etag:%224d16e05dc66e64db3bb82fc52a86e01d%22	https://luma.humatheme.com/public/images/paths/angular_430x168.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/angular_430x168.png	(from https://luma.humatheme.com/Demos/App_Layout/courses.html)
16:08:50	7121/7121	---M--	200	added ('OK')	image/png	etag:%22ddc4e5fa6648b377ee9f3c841aa82dac%22	https://luma.humatheme.com/public/images/paths/angular_40x40@2x.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/angular_40x40@2x.png	(from https://luma.humatheme.com/Demos/App_Layout/courses.html)
16:08:51	11151/11151	---M--	200	added ('OK')	image/png	etag:%22580958e6570df3bde590f7bb2cc44fcf%22	https://luma.humatheme.com/public/images/paths/swift_430x168.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/swift_430x168.png	(from https://luma.humatheme.com/Demos/App_Layout/courses.html)
16:08:52	15608/15608	---M--	200	added ('OK')	image/png	etag:%225907cf9cd7cb040727bc23838f9134bb%22	https://luma.humatheme.com/public/images/paths/wordpress_430x168.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/wordpress_430x168.png	(from https://luma.humatheme.com/Demos/App_Layout/courses.html)
16:08:53	30896/30896	---M--	200	added ('OK')	image/png	etag:%22259751710b36e86962aaa64a800ada23%22	https://luma.humatheme.com/public/images/paths/react_430x168.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/react_430x168.png	(from https://luma.humatheme.com/Demos/App_Layout/courses.html)
16:08:54	4271/4271	---M--	200	added ('OK')	image/jpeg	etag:%2278712832f447bf9fd7b48b19a4b84df9%22	https://luma.humatheme.com/public/images/people/50/guy-6.jpg	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/people/50/guy-6.jpg	(from https://luma.humatheme.com/Demos/App_Layout/student-course.html)
16:08:55	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2010%20Aug%202024%2013:08:54%20GMT	https://luma.humatheme.com/Demos/App_Layout/course.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/course.html	(from https://luma.humatheme.com/Demos/App_Layout/student-course.html)
16:08:56	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2010%20Aug%202024%2013:08:56%20GMT	https://luma.humatheme.com/Demos/App_Layout/public/images/paths/angular_routing_200x168.png	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/public/images/paths/angular_routing_200x168.png	(from https://luma.humatheme.com/Demos/App_Layout/student-course.html)
16:08:57	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2010%20Aug%202024%2013:08:57%20GMT	https://luma.humatheme.com/Demos/App_Layout/public/images/paths/angular_testing_200x168.png	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/public/images/paths/angular_testing_200x168.png	(from https://luma.humatheme.com/Demos/App_Layout/student-course.html)
16:08:58	5881/5881	---M--	200	added ('OK')	image/jpeg	etag:%22bead3ad6c1b677e22cadae1173b2f8d7%22	https://luma.humatheme.com/public/images/people/110/guy-6.jpg	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/people/110/guy-6.jpg	(from https://luma.humatheme.com/Demos/App_Layout/student-course.html)
16:08:59	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2010%20Aug%202024%2013:08:58%20GMT	https://luma.humatheme.com/Demos/App_Layout/library-development.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/library-development.html	(from https://luma.humatheme.com/Demos/App_Layout/student-course.html)
16:09:00	6715/6715	---M--	200	added ('OK')	image/jpeg	etag:%223ea2098a52a9afa3732c9f87b7d4f510%22	https://luma.humatheme.com/public/images/people/110/woman-5.jpg	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/people/110/woman-5.jpg	(from https://luma.humatheme.com/Demos/App_Layout/student-lesson.html)
16:09:01	3379/3379	---M--	200	added ('OK')	image/png	etag:%22497c0c0a8b9ee46d67eb7e6c47465215%22	https://luma.humatheme.com/public/images/paths/angular_64x64.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/angular_64x64.png	(from https://luma.humatheme.com/Demos/App_Layout/student-lesson.html)
16:09:02	6184/6184	---M--	200	added ('OK')	image/svg+xml	etag:%220ec0007d8a9a63eb7660e6d09cb42637%22	https://luma.humatheme.com/public/images/illustration/player.svg	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/illustration/player.svg	(from https://luma.humatheme.com/Demos/App_Layout/student-lesson.html)
16:09:03	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2010%20Aug%202024%2013:09:03%20GMT	https://luma.humatheme.com/Demos/App_Layout/lesson.html	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/lesson.html	(from https://luma.humatheme.com/Demos/App_Layout/student-lesson.html)
16:09:04	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2010%20Aug%202024%2013:09:04%20GMT	https://luma.humatheme.com/Demos/App_Layout/public/images/illustration/player.svg	/home/jean/websites/Learnhub/luma.humatheme.com/Demos/App_Layout/public/images/illustration/player.svg	(from https://luma.humatheme.com/Demos/App_Layout/student-take-lesson.html)
16:09:06	10592/10592	---M--	200	added ('OK')	image/png	etag:%22a57d0184f49867f8910aa2e54e6bc1bb%22	https://luma.humatheme.com/public/images/achievements/flinto.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/achievements/flinto.png	(from https://luma.humatheme.com/Demos/App_Layout/student-dashboard.html)
16:09:07	6047/6047	---M--	200	added ('OK')	image/png	etag:%220fccb9670630c7113f3784b14621b220%22	https://luma.humatheme.com/public/images/illustration/achievement/128/white.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/illustration/achievement/128/white.png	(from https://luma.humatheme.com/Demos/App_Layout/student-dashboard.html)
16:09:08	8104/8104	---M--	200	added ('OK')	image/png	etag:%226e12a486e307e0e5a776a85c989ea3a9%22	https://luma.humatheme.com/public/images/paths/typescript_200x168.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/typescript_200x168.png	(from https://luma.humatheme.com/Demos/App_Layout/student-dashboard.html)
16:09:09	98709/98709	---M--	200	added ('OK')	image/png	etag:%22922d5ae4fe69bc60bdd23a827eb294b5%22	https://luma.humatheme.com/public/images/achievements/angular.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/achievements/angular.png	(from https://luma.humatheme.com/Demos/App_Layout/student-dashboard.html)
16:09:10	35659/35659	---M--	200	added ('OK')	image/png	etag:%22d0e834dfbaf5c24cbf8bd82f499194df%22	https://luma.humatheme.com/public/images/paths/angular_200x168.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/angular_200x168.png	(from https://luma.humatheme.com/Demos/App_Layout/student-dashboard.html)
16:09:11	12400/12400	---M--	200	added ('OK')	application/javascript	etag:%2204c3663e2923c2c692eb698818f3468b%22	https://luma.humatheme.com/public/js/settings.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/js/settings.js	(from https://luma.humatheme.com/Demos/App_Layout/student-dashboard.html)
16:09:12	13710/13710	---M--	200	added ('OK')	application/javascript	etag:%22a85aeb5b60e887d9abe77f7a1d37989b%22	https://luma.humatheme.com/public/js/flatpickr.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/js/flatpickr.js	(from https://luma.humatheme.com/Demos/App_Layout/student-dashboard.html)
16:09:12	49310/49310	---M--	200	added ('OK')	application/javascript	etag:%223f0561814e37a77102445f88f6649310%22	https://luma.humatheme.com/public/vendor/flatpickr/flatpickr.min.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/vendor/flatpickr/flatpickr.min.js	(from https://luma.humatheme.com/Demos/App_Layout/student-dashboard.html)
16:09:14	58862/58862	---M--	200	added ('OK')	application/javascript	etag:%225c158b940513c7dc2ebd901455e9b63d%22	https://luma.humatheme.com/public/vendor/moment.min.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/vendor/moment.min.js	(from https://luma.humatheme.com/Demos/App_Layout/student-dashboard.html)
16:09:14	12728/12728	---M--	200	added ('OK')	application/javascript	etag:%22e9ec840bf9a6d0c2a4a6104ab6fa3113%22	https://luma.humatheme.com/public/vendor/moment-range.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/vendor/moment-range.js	(from https://luma.humatheme.com/Demos/App_Layout/student-dashboard.html)
16:09:17	32293/32293	---M--	200	added ('OK')	application/javascript	etag:%227860fe91c3b28d72e73a32b64c386082%22	https://luma.humatheme.com/public/js/chartjs.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/js/chartjs.js	(from https://luma.humatheme.com/Demos/App_Layout/student-dashboard.html)
16:09:17	173077/173077	---M--	200	added ('OK')	application/javascript	etag:%229b1ae20c4c7048d6e4a1b2e1aee7fb31%22	https://luma.humatheme.com/public/vendor/Chart.min.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/vendor/Chart.min.js	(from https://luma.humatheme.com/Demos/App_Layout/student-dashboard.html)
16:09:18	27963/27963	---M--	200	added ('OK')	application/javascript	etag:%228106f6a3c87b1f0e8ea15ff914aaf5be%22	https://luma.humatheme.com/public/js/page.student-dashboard.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/js/page.student-dashboard.js	(from https://luma.humatheme.com/Demos/App_Layout/student-dashboard.html)
16:09:19	18101/18101	---M--	200	added ('OK')	application/javascript	etag:%2269b60bc29a0554523767949686b4d089%22	https://luma.humatheme.com/public/vendor/list.min.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/vendor/list.min.js	(from https://luma.humatheme.com/Demos/App_Layout/student-dashboard.html)
16:09:20	1510/1510	---M--	200	added ('OK')	application/javascript	etag:%22632bc5720c3122fae2043094a6510cff%22	https://luma.humatheme.com/public/js/list.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/js/list.js	(from https://luma.humatheme.com/Demos/App_Layout/student-dashboard.html)
16:09:21	13115/13115	---M--	200	added ('OK')	application/javascript	etag:%222c13de6e463f7f6e498593ca330e5e63%22	https://luma.humatheme.com/public/js/toggle-check-all.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/js/toggle-check-all.js	(from https://luma.humatheme.com/Demos/App_Layout/student-dashboard.html)
16:09:22	1224/1224	---M--	200	added ('OK')	application/javascript	etag:%22b8b43a222204f26368a581cfb5590918%22	https://luma.humatheme.com/public/js/check-selected-row.js	/home/jean/websites/Learnhub/luma.humatheme.com/public/js/check-selected-row.js	(from https://luma.humatheme.com/Demos/App_Layout/student-dashboard.html)
16:09:23	35375/35375	---M--	200	added ('OK')	image/png	etag:%22f9d6b58066c45b995e59cb712f528713%22	https://luma.humatheme.com/public/images/paths/typescript_892x286.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/typescript_892x286.png	(from https://luma.humatheme.com/Demos/App_Layout/student-my-courses.html)
16:09:24	2343/2343	---M--	200	added ('OK')	image/svg+xml	etag:%22dcdb2d8472983a0b2f8f20562c907093%22	https://luma.humatheme.com/public/images/paths/typescript_64x64.svg	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/typescript_64x64.svg	(from https://luma.humatheme.com/Demos/App_Layout/student-my-courses.html)
16:09:25	1310/1310	---M--	200	added ('OK')	image/svg+xml	etag:%22c8396f2caf797075fb0aa260b8ef9168%22	https://luma.humatheme.com/public/images/paths/angular_64x64.svg	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/angular_64x64.svg	(from https://luma.humatheme.com/Demos/App_Layout/student-my-courses.html)
16:09:27	82349/82349	---M--	200	added ('OK')	image/png	etag:%22849b0b12c93e3f4e780793073c8c83e0%22	https://luma.humatheme.com/public/images/paths/angular_testing_430x168.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/angular_testing_430x168.png	(from https://luma.humatheme.com/Demos/App_Layout/student-my-courses.html)
16:09:28	21730/21730	---M--	200	added ('OK')	image/png	etag:%22c8c0c684770dbd3fd2c2e7d9b789756b%22	https://luma.humatheme.com/public/images/paths/angular_routing_430x168.png	/home/jean/websites/Learnhub/luma.humatheme.com/public/images/paths/angular_routing_430x168.png	(from https://luma.humatheme.com/Demos/App_Layout/student-my-courses.html)
